1
title
ne	np	nb
22924	11563	202
connectivities
         98	        188	       1530	        187	          1
         99	       1530	        188	        467	          1
        100	        188	        465	        467	          1
        101	        465	        188	        189	          1
        102	        853	        213	        214	          1
        103	        268	        236	        471	          1
        104	        472	        236	        232	          1
        105	        236	        472	        471	          1
        106	        455	        228	        207	          1
        107	        228	        944	        207	          1
        108	        944	        228	        458	          1
        109	        419	        455	        453	          1
        110	        220	       2665	        427	          1
        111	       2665	        220	        428	          1
        112	       2665	        268	        427	          1
        113	        268	       2665	        428	          1
        114	        220	        454	        207	          1
        115	        454	        426	        453	          1
        116	        426	        454	        427	          1
        117	        454	        220	        427	          1
        118	        455	        454	        453	          1
        119	        454	        455	        207	          1
        120	        426	        202	        175	          1
        121	        410	        202	        426	          1
        122	        202	        410	        201	          1
        123	        450	        218	       1501	          1
        124	        218	        450	        449	          1
        125	        218	        840	        856	          1
        126	        218	        449	        196	          1
        127	        840	        218	        196	          1
        128	        218	        877	       1501	          1
        129	        877	        218	        856	          1
        130	        857	        221	        878	          1
        131	        221	        857	        880	          1
        132	        443	        857	        878	          1
        133	       1503	        857	        443	          1
        134	        880	        857	        414	          1
        135	        857	       1503	        414	          1
        136	        411	        413	        193	          1
        137	        413	        429	        193	          1
        138	        413	        451	        208	          1
        139	        451	        413	        411	          1
        140	       1514	        429	        431	          1
        141	        429	       1514	        192	          1
        142	       1514	        191	        192	          1
        143	       1513	        203	        434	          1
        144	        203	       1513	        210	          1
        145	        466	        435	        434	          1
        146	        435	        412	        434	          1
        147	        435	        465	        189	          1
        148	        465	        435	        466	          1
        149	        435	        189	        190	          1
        150	        412	        435	        190	          1
        151	        860	       1554	       1532	          1
        152	        445	        608	        237	          1
        153	       1557	        958	        464	          1
        154	        958	       1557	        952	          1
        155	        388	        894	        899	          1
        156	        894	        388	        893	          1
        157	        899	        894	        208	          1
        158	        900	        877	        446	          1
        159	        900	        388	        899	          1
        160	        877	        900	       1501	          1
        161	        900	        206	       1501	          1
        162	        206	        900	        899	          1
        163	        447	        894	        893	          1
        164	        894	        447	        208	          1
        165	        917	        481	        915	          1
        166	        917	        444	        481	          1
        167	        444	        917	        446	          1
        168	        388	        917	        915	          1
        169	        917	        900	        446	          1
        170	        900	        917	        388	          1
        171	        389	        444	        237	          1
        172	        444	        389	        481	          1
        173	        631	        514	        297	          1
        174	       1561	        516	        441	          1
        175	        516	       1561	        847	          1
        176	        847	       1561	        215	          1
        177	       1561	        844	        215	          1
        178	        844	        846	        409	          1
        179	        846	       1561	        441	          1
        180	       1561	        846	        844	          1
        181	        460	        943	        908	          1
        182	       1511	        460	       1510	          1
        183	       1511	        181	        182	          1
        184	        181	       1511	       1510	          1
        185	        843	       1502	        183	          1
        186	        838	        843	        183	          1
        187	        843	        409	       1502	          1
        188	        843	        844	        409	          1
        189	        844	        843	        215	          1
        190	        843	        838	        215	          1
        191	       1506	        216	        851	          1
        192	       1506	        847	        215	          1
        193	        216	       1506	        215	          1
        194	        417	        416	        418	          1
        195	        216	        416	        417	          1
        196	        418	        416	        185	          1
        197	        416	        415	        185	          1
        198	        415	        416	        215	          1
        199	        416	        216	        215	          1
        200	        887	        884	        210	          1
        201	        884	        887	        431	          1
        202	        678	        875	        401	          1
        203	        516	        938	        441	          1
        204	        938	        494	        441	          1
        205	        517	        854	       1515	          1
        206	        213	        854	        214	          1
        207	        854	        851	        214	          1
        208	        854	        517	        851	          1
        209	        442	        268	        428	          1
        210	        236	        469	        232	          1
        211	        420	        421	        909	          1
        212	        419	        420	        455	          1
        213	        228	        420	        909	          1
        214	        420	        228	        455	          1
        215	        456	        220	        944	          1
        216	        456	        944	        458	          1
        217	        220	        456	        428	          1
        218	        456	        866	        428	          1
        219	        442	        923	       1535	          1
        220	        923	        442	        428	          1
        221	        191	        430	        412	          1
        222	       1514	        430	        191	          1
        223	        887	        430	        431	          1
        224	        430	       1514	        431	          1
        225	       1594	        860	        886	          1
        226	        203	       2674	       2673	          1
        227	       2674	        860	       1532	          1
        228	       2674	        203	        886	          1
        229	        860	       2674	        886	          1
        230	       2674	        861	       2673	          1
        231	        861	       2674	       1532	          1
        232	        852	        213	        853	          1
        233	        861	        204	       2673	          1
        234	        466	        204	        876	          1
        235	        204	        466	       2673	          1
        236	        852	        204	        861	          1
        237	        204	        849	        876	          1
        238	        849	        204	        853	          1
        239	        204	        852	        853	          1
        240	       1531	        861	       1532	          1
        241	        852	       1531	       1517	          1
        242	       1531	        852	        861	          1
        243	        888	        887	        210	          1
        244	       1513	        888	        210	          1
        245	        888	        430	        887	          1
        246	        430	        888	        412	          1
        247	        412	        888	        434	          1
        248	        888	       1513	        434	          1
        249	        839	       2686	       2730	          1
        250	       1504	       2985	       2845	          1
        251	       1595	       1554	        860	          1
        252	       1594	       1595	        860	          1
        253	        958	        957	        464	          1
        254	        957	        958	        482	          1
        255	       2732	       2733	       1507	          1
        256	       1507	       2851	       9285	          1
        257	        400	        942	       4571	          1
        258	        960	        484	        364	          1
        259	        905	        483	        482	          1
        260	        607	        445	        605	          1
        261	        607	        608	        445	          1
        262	        608	        971	        297	          1
        263	        971	        631	        297	          1
        264	        221	        479	        878	          1
        265	        479	        879	        878	          1
        266	       1559	        954	        953	          1
        267	        954	       2840	        953	          1
        268	       1557	       2840	        952	          1
        269	       2840	       1557	        953	          1
        270	       2840	        954	        498	          1
        271	        413	        209	        429	          1
        272	        429	        209	        431	          1
        273	        209	        413	        208	          1
        274	        447	        209	        208	          1
        275	        509	        893	        915	          1
        276	        509	       1527	        893	          1
        277	        892	        447	        893	          1
        278	       1527	        892	        893	          1
        279	        864	       1527	       1528	          1
        280	       1596	        864	       1528	          1
        281	        864	        892	       1527	          1
        282	        864	       1596	       1593	          1
        283	        304	        608	        297	          1
        284	        608	        304	        237	          1
        285	        382	        389	        237	          1
        286	        370	        382	        237	          1
        287	        225	        882	        940	          1
        288	        421	       1529	        909	          1
        289	        858	       1529	        421	          1
        290	        845	        460	        409	          1
        291	        845	        943	        460	          1
        292	        845	        846	       4571	          1
        293	        846	        845	        409	          1
        294	        942	        845	       4571	          1
        295	        943	        845	        942	          1
        296	       1511	       1512	        460	          1
        297	        409	       1512	       1502	          1
        298	        460	       1512	        409	          1
        299	       1502	       1512	        182	          1
        300	       1512	       1511	        182	          1
        301	        517	       1505	        851	          1
        302	       1505	       1506	        851	          1
        303	       1506	       1505	        847	          1
        304	        884	        885	        210	          1
        305	        210	        885	        886	          1
        306	       2986	       1516	       1517	          1
        307	       2986	       2985	       1504	          1
        308	       1516	       2842	       1515	          1
        309	       2842	       2986	       1504	          1
        310	       2986	       2842	       1516	          1
        311	        320	        875	        518	          1
        312	        875	        320	        960	          1
        313	        320	        484	        960	          1
        314	        875	        555	        401	          1
        315	        555	        875	        960	          1
        316	        582	        555	        960	          1
        317	        678	        554	        875	          1
        318	        349	        400	       4571	          1
        319	        494	        349	        441	          1
        320	        846	        349	       4571	          1
        321	        349	        846	        441	          1
        322	        936	        938	        516	          1
        323	        850	        936	        516	          1
        324	        938	        936	        393	          1
        325	        855	        854	        213	          1
        326	       1516	        855	       1517	          1
        327	        855	       1516	       1515	          1
        328	        854	        855	       1515	          1
        329	        855	        852	       1517	          1
        330	        852	        855	        213	          1
        331	        470	        442	       1535	          1
        332	        470	        469	        236	          1
        333	        470	        236	        268	          1
        334	        442	        470	        268	          1
        335	        477	        475	        232	          1
        336	        469	        477	        232	          1
        337	        475	        477	        265	          1
        338	        176	        177	        419	          1
        339	        176	        453	        175	          1
        340	        176	        419	        453	          1
        341	        422	        420	        419	          1
        342	        177	        422	        419	          1
        343	        420	        422	        421	          1
        344	        421	        422	        405	          1
        345	        405	        422	        178	          1
        346	        422	        177	        178	          1
        347	        219	        958	        952	          1
        348	        456	        865	        866	          1
        349	        457	        865	        906	          1
        350	        906	        865	        458	          1
        351	        865	        456	        458	          1
        352	        923	        499	       1535	          1
        353	       1596	        448	       1593	          1
        354	       1595	        448	       2672	          1
        355	        448	       1595	       1594	          1
        356	       2686	       1551	       2730	          1
        357	       2729	       2985	       1554	          1
        358	       2729	        839	       2730	          1
        359	       1595	       2729	       1554	          1
        360	        839	       2729	       2672	          1
        361	       2729	       1595	       2672	          1
        362	        549	       1567	       2887	          1
        363	       1622	       1545	        464	          1
        364	        957	       1622	        464	          1
        365	       1622	        957	       1664	          1
        366	       1622	        924	       1545	          1
        367	       1661	        924	       1664	          1
        368	        924	       1622	       1664	          1
        369	        997	       1523	       1598	          1
        370	       3007	        997	       1566	          1
        371	       1649	        994	       1648	          1
        372	       1523	       1533	        493	          1
        373	        997	       1533	       1523	          1
        374	       1533	        997	       3007	          1
        375	       1557	       1558	        953	          1
        376	       1558	       1557	        464	          1
        377	       1545	       1558	        464	          1
        378	       1567	        925	       2887	          1
        379	       2733	        436	       2734	          1
        380	        436	       2733	       2732	          1
        381	       2847	       1504	       2845	          1
        382	        872	       2847	       2845	          1
        383	       2733	       2846	       1507	          1
        384	       2846	       2851	       1507	          1
        385	       2851	       2846	        872	          1
        386	       2846	       2847	        872	          1
        387	       2853	       2732	       1507	          1
        388	       2732	       2853	       1518	          1
        389	        682	        400	        685	          1
        390	        488	        222	        484	          1
        391	        400	        551	        942	          1
        392	       1036	       1035	        491	          1
        393	       1036	        997	       1598	          1
        394	        308	       4585	       1566	          1
        395	        436	       1524	       2734	          1
        396	       1524	        436	       1573	          1
        397	        930	       1524	       1573	          1
        398	       1524	        930	        896	          1
        399	        938	        205	        494	          1
        400	        205	        938	        393	          1
        401	        494	        205	        495	          1
        402	        205	        347	        495	          1
        403	        205	        394	        347	          1
        404	        607	        612	        608	          1
        405	        612	        971	        608	          1
        406	       2669	       1596	       1528	          1
        407	        859	        209	        447	          1
        408	        859	        884	        431	          1
        409	        209	        859	        431	          1
        410	        305	        662	        757	          1
        411	        376	        370	        237	          1
        412	        304	        376	        237	          1
        413	        343	        305	        757	          1
        414	        225	        883	        882	          1
        415	        883	        858	        406	          1
        416	        882	        883	        406	          1
        417	        941	        461	        940	          1
        418	        461	        225	        940	          1
        419	        228	        423	        458	          1
        420	       1526	        516	        847	          1
        421	       1505	       1526	        847	          1
        422	       1526	        850	        516	          1
        423	       1526	       1505	        517	          1
        424	       2986	        437	       2985	          1
        425	       2985	        437	       1554	          1
        426	       1531	        437	       1517	          1
        427	        437	       2986	       1517	          1
        428	       1554	        437	       1532	          1
        429	        437	       1531	       1532	          1
        430	        680	        678	        401	          1
        431	        391	        680	        401	          1
        432	        936	        515	        393	          1
        433	        896	        515	       1536	          1
        434	        515	       1537	       1536	          1
        435	       1537	        515	        850	          1
        436	        515	        936	        850	          1
        437	       2842	        874	       1515	          1
        438	        874	       2694	       1536	          1
        439	       1537	        874	       1536	          1
        440	        267	        477	        469	          1
        441	        267	        470	       1535	          1
        442	        470	        267	        469	          1
        443	        903	        457	        906	          1
        444	        229	        903	        906	          1
        445	        903	        229	        905	          1
        446	        866	        290	        428	          1
        447	        290	        923	        428	          1
        448	        865	        290	        866	          1
        449	       2839	        219	        952	          1
        450	        499	       2839	        498	          1
        451	       2839	       2840	        498	          1
        452	       2840	       2839	        952	          1
        453	        448	       1592	       1593	          1
        454	       1592	        448	       1594	          1
        455	       1592	        885	       1593	          1
        456	       1592	       1594	        886	          1
        457	        885	       1592	        886	          1
        458	       2850	       1551	       4898	          1
        459	       2850	       2851	        872	          1
        460	       2851	       2850	       9285	          1
        461	       1553	       2729	       2730	          1
        462	       2729	       1553	       2985	          1
        463	       2985	       1553	       2845	          1
        464	       1568	       4677	       7163	          1
        465	       2727	       4677	        493	          1
        466	       4677	       2727	       7163	          1
        467	       1568	       7169	       2887	          1
        468	       7169	        549	       2887	          1
        469	       7169	       1568	       7163	          1
        470	       4584	       1546	        432	          1
        471	       1547	       1546	       4584	          1
        472	        924	       1546	       1545	          1
        473	        956	        957	        482	          1
        474	        483	        956	        482	          1
        475	        959	        956	        483	          1
        476	       1649	       1609	        994	          1
        477	       1610	       1609	       7165	          1
        478	       1609	       1610	        994	          1
        479	       1647	        991	        935	          1
        480	       3008	       1533	       3007	          1
        481	        998	       3008	       3007	          1
        482	       2707	       1647	        935	          1
        483	       1647	       2707	       1649	          1
        484	       4938	       2749	       4940	          1
        485	       4939	       2749	       4938	          1
        486	       2831	       1610	       7165	          1
        487	        869	       4814	       2767	          1
        488	        979	       1547	       4584	          1
        489	       1547	        979	       1548	          1
        490	       4814	       1629	       2767	          1
        491	        291	       1560	       1548	          1
        492	       1560	        291	       1559	          1
        493	       1560	       1559	        953	          1
        494	       1558	       1560	        953	          1
        495	       1544	       1567	        432	          1
        496	       1544	        925	       1567	          1
        497	        925	       1544	       1661	          1
        498	       1544	        924	       1661	          1
        499	       1546	       1544	        432	          1
        500	       1544	       1546	        924	          1
        501	       1588	        979	       4584	          1
        502	        549	       2770	       1567	          1
        503	       2770	       1619	       1567	          1
        504	       2770	       2769	       1654	          1
        505	       2769	       2770	        549	          1
        506	       2731	        436	       2732	          1
        507	       2731	       2732	       1518	          1
        508	       2693	       2731	       1518	          1
        509	       1572	       2731	       2693	          1
        510	        436	       2731	       1573	          1
        511	       2731	       1572	       1573	          1
        512	       2843	       2842	       1504	          1
        513	       2847	       2843	       1504	          1
        514	        874	       2843	       2694	          1
        515	       2843	        874	       2842	          1
        516	       2850	       1519	       9285	          1
        517	       1519	       2850	       4898	          1
        518	       2849	       1519	       4898	          1
        519	       1519	       2849	       4761	          1
        520	       1519	       2857	       9285	          1
        521	       2857	       1519	       4761	          1
        522	        681	        682	        685	          1
        523	        682	        681	        676	          1
        524	        994	       1575	       1648	          1
        525	       1575	       4585	        308	          1
        526	       1034	       1036	        491	          1
        527	        222	       1034	        491	          1
        528	       1034	        222	        488	          1
        529	       1034	       1575	        308	          1
        530	        320	       1608	        484	          1
        531	       1608	        488	        484	          1
        532	        552	        682	        676	          1
        533	        682	        552	        400	          1
        534	        552	        551	        400	          1
        535	       4585	       1577	       2753	          1
        536	       1610	       1577	        994	          1
        537	       1577	       1575	        994	          1
        538	       1575	       1577	       4585	          1
        539	       1578	       4585	       2753	          1
        540	       2751	       1578	       2753	          1
        541	       1578	       2751	       3010	          1
        542	       4585	       1578	       1566	          1
        543	       1508	       2694	       2734	          1
        544	       1524	       1508	       2734	          1
        545	       2694	       1508	       1536	          1
        546	       1508	        896	       1536	          1
        547	       1508	       1524	        896	          1
        548	        931	        930	       1573	          1
        549	       1572	        931	       1573	          1
        550	        554	        329	        875	          1
        551	        875	        329	        518	          1
        552	        329	        588	        518	          1
        553	        588	        567	        518	          1
        554	        347	        324	        495	          1
        555	        309	        347	        355	          1
        556	        567	        309	        355	          1
        557	        309	        324	        347	          1
        558	        205	        403	        394	          1
        559	        542	        991	        541	          1
        560	        325	        542	        541	          1
        561	       1035	        226	        491	          1
        562	        484	        520	        364	          1
        563	        222	        520	        484	          1
        564	        520	        968	        364	          1
        565	        513	        539	        540	          1
        566	        539	        513	       1897	          1
        567	        971	        630	        631	          1
        568	       4576	       1551	       2686	          1
        569	       2687	       4576	       2686	          1
        570	       1551	       4576	       4898	          1
        571	       4576	       2687	       4768	          1
        572	       2849	       4576	       4768	          1
        573	       4576	       2849	       4898	          1
        574	        863	       2669	       1528	          1
        575	        863	       2690	       2691	          1
        576	       2668	        863	       1528	          1
        577	       2690	       2668	       1521	          1
        578	       2668	       2690	        863	          1
        579	        509	       4572	       1527	          1
        580	       1521	       4572	        509	          1
        581	       2668	       4572	       1521	          1
        582	       1527	       4572	       1528	          1
        583	       4572	       2668	       1528	          1
        584	        481	        916	        915	          1
        585	        916	        509	        915	          1
        586	       1597	        448	       1596	          1
        587	       2669	       1597	       1596	          1
        588	        448	       1597	       2672	          1
        589	        954	        497	        498	          1
        590	        939	       1623	        480	          1
        591	        425	        246	        605	          1
        592	        246	        425	        879	          1
        593	        247	        533	        645	          1
        594	        646	        247	        645	          1
        595	        643	        646	        529	          1
        596	        892	        211	        447	          1
        597	        211	        859	        447	          1
        598	        211	        864	       1593	          1
        599	        864	        211	        892	          1
        600	        885	        211	       1593	          1
        601	        211	        885	        884	          1
        602	        859	        211	        884	          1
        603	        662	        303	        514	          1
        604	        303	        662	        305	          1
        605	        514	        303	        297	          1
        606	        303	        294	        297	          1
        607	        333	        382	        370	          1
        608	        333	        343	        382	          1
        609	        463	        970	        231	          1
        610	        462	        463	        231	          1
        611	        461	        463	        225	          1
        612	        463	        462	        225	          1
        613	        230	       1529	        858	          1
        614	        883	        230	        858	          1
        615	        230	        439	       1529	          1
        616	        439	        230	        462	          1
        617	        230	        883	        225	          1
        618	        462	        230	        225	          1
        619	        907	        906	        458	          1
        620	        423	        907	        458	          1
        621	        907	        423	        901	          1
        622	        907	        229	        906	          1
        623	        229	        907	        901	          1
        624	        233	       1704	       1705	          1
        625	        229	        904	        905	          1
        626	        905	        904	        483	          1
        627	       1525	       1537	        850	          1
        628	       1526	       1525	        850	          1
        629	       1525	       1526	        517	          1
        630	       1525	        517	       1515	          1
        631	        874	       1525	       1515	          1
        632	       1525	        874	       1537	          1
        633	        325	        327	        390	          1
        634	        327	        567	        390	          1
        635	        327	        325	        541	          1
        636	        990	        327	        541	          1
        637	        327	        990	        518	          1
        638	        567	        327	        518	          1
        639	        515	        937	        393	          1
        640	        937	        515	        896	          1
        641	        502	        479	        221	          1
        642	        267	        478	        477	          1
        643	        477	        478	        265	          1
        644	        478	        476	        265	          1
        645	        499	        918	       1535	          1
        646	        918	        267	       1535	          1
        647	        219	        227	        958	          1
        648	        958	        227	        482	          1
        649	        227	        905	        482	          1
        650	        227	        903	        905	          1
        651	       2839	        955	        219	          1
        652	        290	        955	        923	          1
        653	        955	        499	        923	          1
        654	        955	       2839	        499	          1
        655	       2844	       2850	        872	          1
        656	       2850	       2844	       1551	          1
        657	       2844	        872	       2845	          1
        658	       1553	       2844	       2845	          1
        659	       1551	       2844	       2730	          1
        660	       2844	       1553	       2730	          1
        661	        991	        489	        541	          1
        662	       1647	        489	        991	          1
        663	        489	       1649	       1648	          1
        664	        489	       1647	       1649	          1
        665	       2978	       3008	       1601	          1
        666	       3008	       2978	       1533	          1
        667	       1533	       2978	        493	          1
        668	       3006	       2903	       1601	          1
        669	       3008	       3006	       1601	          1
        670	        998	       3006	       3008	          1
        671	       1609	       2838	       7165	          1
        672	       2745	       2707	        935	          1
        673	       9298	       4939	       4938	          1
        674	       2749	       4941	       4940	          1
        675	       2751	       1631	       3010	          1
        676	       4942	       2749	       4939	          1
        677	       2831	       2754	       1610	          1
        678	       1577	       2754	       2753	          1
        679	       2754	       1577	       1610	          1
        680	        996	       2754	       2831	          1
        681	        996	       2751	       2753	          1
        682	       2754	        996	       2753	          1
        683	       2727	       7162	       7163	          1
        684	        869	       7162	       2727	          1
        685	       7162	        869	       2767	          1
        686	       2904	        929	       2903	          1
        687	        929	       2904	       2902	          1
        688	       2903	       2901	       1601	          1
        689	        929	       2901	       2903	          1
        690	       5665	       5668	       3075	          1
        691	       1650	       4600	        254	          1
        692	       2911	        584	       2910	          1
        693	        979	       1550	       1548	          1
        694	        291	       1550	       1706	          1
        695	       1550	        291	       1548	          1
        696	       1550	       1059	       1706	          1
        697	       2897	       4590	       4661	          1
        698	       4590	       2897	       4589	          1
        699	       2720	       4808	       4813	          1
        700	        928	       4590	       4589	          1
        701	       4653	        928	       4803	          1
        702	        928	       4653	       4590	          1
        703	        919	       1547	       1548	          1
        704	       1560	        919	       1548	          1
        705	        919	       1560	       1558	          1
        706	        919	       1558	       1545	          1
        707	       1546	        919	       1545	          1
        708	        919	       1546	       1547	          1
        709	       2769	       2715	       1654	          1
        710	       7169	       2768	        549	          1
        711	       2768	       2769	        549	          1
        712	       1629	       2788	       2767	          1
        713	       2789	       1655	       2795	          1
        714	       1655	       2789	       2791	          1
        715	       1655	       2791	       2790	          1
        716	       2792	       1655	       2790	          1
        717	       1655	       2796	       2795	          1
        718	       2796	       1655	       2792	          1
        719	        926	       1568	       2887	          1
        720	        925	        926	       2887	          1
        721	       2716	       1588	       4584	          1
        722	       2716	       4584	        432	          1
        723	       1567	       2716	        432	          1
        724	       1619	       2716	       1567	          1
        725	       1588	       2776	        979	          1
        726	       1509	       2843	       2847	          1
        727	       1509	       2846	       2733	          1
        728	       2846	       1509	       2847	          1
        729	       1509	       2733	       2734	          1
        730	       2694	       1509	       2734	          1
        731	       2843	       1509	       2694	          1
        732	       4761	       4769	       2848	          1
        733	       2849	       4769	       4761	          1
        734	       4769	       2849	       4768	          1
        735	        510	       4769	       4768	          1
        736	       2857	       2855	       9285	          1
        737	       2853	       2855	        873	          1
        738	       2855	       1507	       9285	          1
