1	1.22125E-15
0.999666424	4.55299E-05
0.998666142	0.000181231
0.997000488	0.000404467
0.994671684	0.000710952
0.991682838	0.001094902
0.988037939	0.001549244
0.983741849	0.00206587
0.9788003	0.002635926
0.973219887	0.003250128
0.967008054	0.003899093
0.960173092	0.004573672
0.952724119	0.005265268
0.944671074	0.00596614
0.936024704	0.006669662
0.926796545	0.007370556
0.916998909	0.008065055
0.90664487	0.008751021
0.895748244	0.009427999
0.88432357	0.010097204
0.872386091	0.01076145
0.859951737	0.011425012
0.847037098	0.012093442
0.833659406	0.012773328
0.819836511	0.013472016
0.805586857	0.014197303
0.790929458	0.014957114
0.77588387	0.015759164
0.76047017	0.01661063
0.744708924	0.017517839
0.728621162	0.018485982
0.712228349	0.019518862
0.69555236	0.020618689
0.678615445	0.021785929
0.661440202	0.023019201
0.64404955	0.024315242
0.626466691	0.025668922
0.608715088	0.027073325
0.590818425	0.028519875
0.572800584	0.029998516
0.554685604	0.031497932
0.536497657	0.033005796
0.518261012	0.034509046
0.5	0.035994175
0.481738988	0.037447518
0.463502343	0.03885554
0.445314396	0.040205103
0.427199416	0.041483708
0.409181575	0.042679709
0.391284912	0.043782486
0.373533309	0.044782578
0.35595045	0.045671773
0.338559798	0.046443148
0.321384555	0.047091076
0.30444764	0.04761118
0.287771651	0.048000264
0.271378838	0.048256204
0.255291076	0.048377819
0.23952983	0.048364728
0.22411613	0.048217196
0.209070542	0.047935979
0.194413143	0.047522181
0.180163489	0.046977119
0.166340594	0.046302211
0.152962902	0.04549889
0.140048263	0.044568542
0.127613909	0.04351248
0.11567643	0.042331945
0.104251756	0.041028139
0.09335513	0.039602283
0.083001091	0.038055703
0.073203455	0.036389932
0.063975296	0.034606826
0.055328926	0.032708687
0.047275881	0.030698384
0.039826908	0.028579475
0.032991946	0.026356308
0.026780113	0.024034103
0.0211997	0.021619018
0.016258151	0.01911818
0.011962061	0.016539689
0.008317162	0.013892583
0.005328316	0.011186786
0.002999512	0.008433007
0.001333858	0.005642622
0.000333576	0.002827533
0	0
0.000318587	-0.002766408
0.001273943	-0.005539354
0.002864849	-0.008324929
0.005089279	-0.011128356
0.007944398	-0.01395359
0.011426567	-0.016802976
0.015531349	-0.019676969
0.020253513	-0.022573923
0.025587042	-0.025489965
0.031525138	-0.028418955
0.038060234	-0.031352536
0.045184002	-0.034280267
0.052887365	-0.037189841
0.061160505	-0.040067379
0.06999288	-0.042897783
0.079373234	-0.045665136
0.089289612	-0.04835315
0.09972938	-0.050945614
0.110679231	-0.053426856
0.122125213	-0.055782186
0.134052739	-0.057998301
0.146446609	-0.06006365
0.15929103	-0.061968733
0.172569633	-0.063706324
0.186265496	-0.065271625
0.200361167	-0.06666232
0.214838682	-0.067878555
0.229679591	-0.068922819
0.244864983	-0.069799756
0.260375507	-0.070515894
0.276191395	-0.071079316
0.292292493	-0.071499286
0.308658284	-0.071785829
0.32526791	-0.071949303
0.342100206	-0.071999971
0.359133722	-0.071947579
0.37634675	-0.071800972
0.393717355	-0.071567766
0.411223402	-0.071254061
0.428842581	-0.070864248
0.446552439	-0.070400873
0.464330408	-0.069864609
0.482153833	-0.069254291
0.5	-0.068567055
0.517846167	-0.067798541
0.535669592	-0.066943181
0.553447561	-0.065994536
0.571157419	-0.064945687
0.588776598	-0.063789654
0.606282645	-0.062519837
0.62365325	-0.061130446
0.640866278	-0.059616923
0.657899794	-0.057976319
0.67473209	-0.056207627
0.691341716	-0.054312051
0.707707507	-0.052293199
0.723808605	-0.050157194
0.739624493	-0.047912698
0.755135017	-0.045570846
0.770320409	-0.043145095
0.785161318	-0.040650985
0.799638833	-0.038105831
0.813734504	-0.035528353
0.827430367	-0.032938246
0.84070897	-0.030355728
0.853553391	-0.027801056
0.865947261	-0.025294057
0.877874787	-0.022853656
0.889320769	-0.020497454
0.90027062	-0.018241342
0.910710388	-0.01609918
0.920626766	-0.014082551
0.93000712	-0.012200591
0.938839495	-0.010459911
0.947112635	-0.008864596
0.954815998	-0.007416305
0.961939766	-0.006114442
0.968474862	-0.004956401
0.974412958	-0.003937884
0.979746487	-0.00305326
0.984468651	-0.002295958
0.988573433	-0.001658893
0.992055602	-0.001134878
0.994910721	-0.00071703
0.997135151	-0.00039915
0.998726057	-0.000176046
0.999681413	-4.38054E-05
