1	4.44089E-16
0.999666424	5.42563E-05
0.998666142	0.000216156
0.997000488	0.000483127
0.994671684	0.000850991
0.991682838	0.001314126
0.988037939	0.001865683
0.983741849	0.002497847
0.9788003	0.003202138
0.973219887	0.00396973
0.967008054	0.004791785
0.960173092	0.005659781
0.952724119	0.006565827
0.944671074	0.007502943
0.936024704	0.008465302
0.926796545	0.009448422
0.916998909	0.010449296
0.90664487	0.011466458
0.895748244	0.012499976
0.88432357	0.013551389
0.872386091	0.014623559
0.859951737	0.015720478
0.847037098	0.016847013
0.833659406	0.018008605
0.819836511	0.01921094
0.805586857	0.020459598
0.790929458	0.021759692
0.77588387	0.023115522
0.76047017	0.024530241
0.744708924	0.026005561
0.728621162	0.027541506
0.712228349	0.029136218
0.69555236	0.030785826
0.678615445	0.03248439
0.661440202	0.034223912
0.64404955	0.035994421
0.626466691	0.037784131
0.608715088	0.039579661
0.590818425	0.04136631
0.572800584	0.043128387
0.554685604	0.044849569
0.536497657	0.046513283
0.518261012	0.048103103
0.5	0.049603137
0.481738988	0.050998398
0.463502343	0.052275141
0.445314396	0.053421162
0.427199416	0.054426045
0.409181575	0.055281338
0.391284912	0.055980677
0.373533309	0.056519838
0.35595045	0.056896708
0.338559798	0.05711121
0.321384555	0.05716515
0.30444764	0.057062015
0.287771651	0.05680673
0.271378838	0.05640537
0.255291076	0.055864864
0.23952983	0.055192673
0.22411613	0.054396483
0.209070542	0.053483904
0.194413143	0.052462203
0.180163489	0.051338065
0.166340594	0.050117408
0.152962902	0.04880524
0.140048263	0.047405582
0.127613909	0.045921436
0.11567643	0.044354824
0.104251756	0.042706868
0.09335513	0.040977929
0.083001091	0.03916778
0.073203455	0.037275816
0.063975296	0.035301288
0.055328926	0.033243542
0.047275881	0.031102264
0.039826908	0.028877718
0.032991946	0.026570948
0.026780113	0.024183968
0.0211997	0.021719895
0.016258151	0.01918305
0.011962061	0.016579
0.008317162	0.013914554
0.005328316	0.011197699
0.002999512	0.008437498
0.001333858	0.005643928
0.000333576	0.002827694
0	0
0.000318587	-0.002766168
0.001273943	-0.005537449
0.002864849	-0.008318578
0.005089279	-0.011113551
0.007944398	-0.013925289
0.011426567	-0.016755347
0.015531349	-0.019603672
0.020253513	-0.022468423
0.025587042	-0.025345862
0.031525138	-0.028230318
0.038060234	-0.031114221
0.045184002	-0.033988214
0.052887365	-0.036841334
0.061160505	-0.039661251
0.06999288	-0.04243457
0.079373234	-0.045147163
0.089289612	-0.047784545
0.09972938	-0.050332255
0.110679231	-0.052776246
0.122125213	-0.055103258
0.134052739	-0.057301172
0.146446609	-0.059359317
0.15929103	-0.061268731
0.172569633	-0.063022367
0.186265496	-0.064615219
0.200361167	-0.066044394
0.214838682	-0.067309098
0.229679591	-0.068410555
0.244864983	-0.069351859
0.260375507	-0.070137762
0.276191395	-0.070774412
0.292292493	-0.07126904
0.308658284	-0.07162963
0.32526791	-0.07186456
0.342100206	-0.071982245
0.359133722	-0.071990796
0.37634675	-0.071897693
0.393717355	-0.071709504
0.411223402	-0.071431648
0.428842581	-0.07106822
0.446552439	-0.070621872
0.464330408	-0.070093775
0.482153833	-0.069483638
0.5	-0.06878981
0.517846167	-0.068009434
0.535669592	-0.067138675
0.553447561	-0.066172985
0.571157419	-0.06510742
0.588776598	-0.063936976
0.606282645	-0.062656945
0.62365325	-0.06126327
0.640866278	-0.059752887
0.657899794	-0.058124043
0.67473209	-0.056376568
0.691341716	-0.054512104
0.707707507	-0.052534272
0.723808605	-0.050448774
0.739624493	-0.048263418
0.755135017	-0.045988084
0.770320409	-0.043634603
0.785161318	-0.041216578
0.799638833	-0.038749144
0.813734504	-0.03624867
0.827430367	-0.03373242
0.84070897	-0.031218187
0.853553391	-0.028723904
0.865947261	-0.026267258
0.877874787	-0.023865311
0.889320769	-0.021534141
0.90027062	-0.019288528
0.910710388	-0.017141681
0.920626766	-0.015105022
0.93000712	-0.013188032
0.938839495	-0.011398174
0.947112635	-0.009740869
0.954815998	-0.008219556
0.961939766	-0.006835811
0.968474862	-0.005589526
0.974412958	-0.004479135
0.979746487	-0.00350189
0.984468651	-0.002654161
0.988573433	-0.001931751
0.992055602	-0.001330218
0.994910721	-0.000845187
0.997135151	-0.000472638
0.998726057	-0.000209157
0.999681413	-5.21515E-05
