1.00000000	0.00000000
0.99992999	0.00011012
0.99897897	0.00044096
0.99739505	0.00099083
0.99517992	0.00175750
0.99233593	0.00273783
0.98886612	0.00392782
0.98477419	0.00532262
0.98006454	0.00691661
0.97474225	0.00870335
0.96881311	0.01067567
0.96228359	0.01282573
0.95516085	0.01514501
0.94745277	0.01762438
0.93916793	0.02025417
0.93031562	0.02302418
0.92090583	0.02592377
0.91094926	0.02894189
0.90045731	0.03206711
0.88944209	0.03528773
0.87791641	0.03859179
0.86589376	0.04196709
0.85338832	0.04540133
0.84041495	0.04888205
0.82698917	0.05239674
0.81312715	0.05593288
0.79884569	0.05947792
0.78416225	0.06301942
0.76909487	0.06654497
0.75366218	0.07004232
0.73788341	0.07349935
0.72177832	0.07690413
0.70536723	0.08024494
0.68867095	0.08351031
0.67171081	0.08668902
0.65450860	0.08977016
0.63708657	0.09274312
0.61946739	0.09559765
0.60167412	0.09832388
0.58373021	0.10091234
0.56565947	0.10335399
0.54748600	0.10564024
0.52923421	0.10776302
0.51092877	0.10971475
0.49259456	0.11148842
0.47425667	0.11307761
0.45594032	0.11447651
0.43767088	0.11567997
0.41947375	0.11668351
0.40137438	0.11748339
0.38300071	0.11801832
0.36473956	0.11820916
0.34665215	0.11805791
0.32876707	0.11756864
0.31111269	0.11674696
0.29371712	0.11560002
0.27660806	0.11413652
0.25981279	0.11236660
0.24335800	0.11030181
0.22726975	0.10795506
0.21157338	0.10534052
0.19629339	0.10247354
0.18145344	0.09937053
0.16707619	0.09604888
0.15318334	0.09252686
0.13979550	0.08882342
0.12693215	0.08495815
0.11461166	0.08095109
0.10285121	0.07682259
0.09166676	0.07259320
0.08107309	0.06828349
0.07108374	0.06391393
0.06171105	0.05950473
0.05296615	0.05507568
0.04485896	0.05064604
0.03739827	0.04623439
0.03059166	0.04185847
0.02444563	0.03753510
0.01896557	0.03328003
0.01415581	0.02910781
0.01001963	0.02503174
0.00655932	0.02106372
0.00377621	0.01721422
0.00167067	0.01349214
0.00024216	0.00990483
-0.00051077	0.00645797
-0.00059043	0.00315413
0.00000000	0.00000000
0.00124234	-0.00295783
0.00311754	-0.00567273
0.00561989	-0.00814601
0.00874281	-0.01037969
0.01247894	-0.01237646
0.01682012	-0.01413970
0.02175743	-0.01567345
0.02728125	-0.01698242
0.03338126	-0.01807195
0.04004653	-0.01894804
0.04726556	-0.01961728
0.05502631	-0.02008692
0.06331628	-0.02036477
0.07212253	-0.02045926
0.08143178	-0.02037937
0.09123041	-0.02013465
0.10150458	-0.01973519
0.11224018	-0.01919158
0.12342295	-0.01851492
0.13503851	-0.01771677
0.14707235	-0.01680913
0.15950990	-0.01580439
0.17233652	-0.01471533
0.18553752	-0.01355504
0.19909820	-0.01233690
0.21300381	-0.01107452
0.22723956	-0.00978168
0.24179059	-0.00847232
0.25664200	-0.00716039
0.27177877	-0.00585989
0.28718577	-0.00458471
0.30284772	-0.00334859
0.31874915	-0.00216508
0.33487437	-0.00104741
0.35120743	-0.00000841
0.36773211	0.00093953
0.38443183	0.00178458
0.40132227	0.00251594
0.41874426	0.00319387
0.43627941	0.00386259
0.45390660	0.00451545
0.47160442	0.00514616
0.48935129	0.00574889
0.50712538	0.00631825
0.52490470	0.00684942
0.54266708	0.00733807
0.56039024	0.00778047
0.57805178	0.00817346
0.59562923	0.00851449
0.61310007	0.00880160
0.63044177	0.00903345
0.64763181	0.00920926
0.66464775	0.00932887
0.68146721	0.00939266
0.69806793	0.00940154
0.71442784	0.00935693
0.73052503	0.00926074
0.74633782	0.00911530
0.76184478	0.00892334
0.77702481	0.00868795
0.79185710	0.00841253
0.80632122	0.00810075
0.82039712	0.00775649
0.83406519	0.00738381
0.84730628	0.00698693
0.86010173	0.00657011
0.87243341	0.00613771
0.88428375	0.00569406
0.89563576	0.00524348
0.90647308	0.00479023
0.91678002	0.00433847
0.92654156	0.00389223
0.93574339	0.00345540
0.94437199	0.00303170
0.95241457	0.00262465
0.95985919	0.00223757
0.96669472	0.00187354
0.97291092	0.00153541
0.97849841	0.00122578
0.98344875	0.00094700
0.98775444	0.00070115
0.99140891	0.00049004
0.99440659	0.00031520
0.99674290	0.00017791
0.99841426	0.00007913
0.99941811	0.00001959
